,namevalue,context_id,time_stamp
248,"('aam_uuid', '15185681064475544463269792679163268417')",2,856
249,"('ab', '0001%3A3R0nbXnHViamfsfDVNjy7PRZDmzWgF6o')",2,1
250,"('ad-id', 'A-NQZc62Z08Doo7EcvKyr34')",1,40
251,"('ad-id', 'A-NQZc62Z08Doo7EcvKyr34')",2,19
252,"('ad-id', 'A-NQZc62Z08Doo7EcvKyr34|t')",1,2
253,"('ad-privacy', '0')",1,39
254,"('ad-privacy', '0')",2,19
255,"('ads_sess', '{%22pim%22:{%22c%22:%22pimc_1x%22%2C%22t%22:%22pimt_1588083174774x%22}}')",2,436
256,"('ads_sess', '{%22pim%22:{%22c%22:%22pimc_2x%22%2C%22t%22:%22pimt_1588083218619x%22%2C%22m%22:%22pimmx%22}}')",2,587
257,"('as_02', 'ck_cntr1_1028')",2,587
258,"('as_02_30', 'ck_cntr1_1028')",2,587
259,"('audit', '1|LUUtKeNrcIDR8uGPLdtFkYzcYTbN8QFj3YUtygPqNAxNDXfQ80O/VPpTQxiQvUgN6K49t/e0lhEiZ07GJqnMno4BjqNRGrmz')",1,4
260,"('audit', '1|LUUtKeNrcIDR8uGPLdtFkYzcYTbN8QFj3YUtygPqNAxNDXfQ80O/VPpTQxiQvUgNC/HAJaAyKC4iZ07GJqnMno4BjqNRGrmz')",1,2
261,"('audit', '1|LUUtKeNrcIDR8uGPLdtFkYzcYTbN8QFj3YUtygPqNAxNDXfQ80O/VPpTQxiQvUgNFvICtzIIahsiZ07GJqnMno4BjqNRGrmz')",1,2
262,"('audit', '1|LUUtKeNrcIDR8uGPLdtFkYzcYTbN8QFj3YUtygPqNAxNDXfQ80O/VPpTQxiQvUgNFyszP4mNsu8iZ07GJqnMno4BjqNRGrmz')",1,6
263,"('audit', '1|LUUtKeNrcIDR8uGPLdtFkYzcYTbN8QFj3YUtygPqNAxNDXfQ80O/VPpTQxiQvUgNIy9wDoPvYHkiZ07GJqnMno4BjqNRGrmz')",1,3
264,"('audit', '1|LUUtKeNrcIDR8uGPLdtFkYzcYTbN8QFj3YUtygPqNAxNDXfQ80O/VPpTQxiQvUgNJ8FIBaOrduIiZ07GJqnMno4BjqNRGrmz')",1,3
265,"('audit', '1|LUUtKeNrcIDR8uGPLdtFkYzcYTbN8QFj3YUtygPqNAxNDXfQ80O/VPpTQxiQvUgNPgyUvlLCrFIiZ07GJqnMno4BjqNRGrmz')",1,2
266,"('audit', '1|LUUtKeNrcIDR8uGPLdtFkYzcYTbN8QFj3YUtygPqNAxNDXfQ80O/VPpTQxiQvUgNUGoad21EMQwiZ07GJqnMno4BjqNRGrmz')",1,5
267,"('audit', '1|LUUtKeNrcIDR8uGPLdtFkYzcYTbN8QFj3YUtygPqNAxNDXfQ80O/VPpTQxiQvUgNVmlBNcWQCigiZ07GJqnMno4BjqNRGrmz')",1,18
268,"('audit', '1|LUUtKeNrcIDR8uGPLdtFkYzcYTbN8QFj3YUtygPqNAxNDXfQ80O/VPpTQxiQvUgNYvPTUgOU3YciZ07GJqnMno4BjqNRGrmz')",1,4
269,"('audit', '1|LUUtKeNrcIDR8uGPLdtFkYzcYTbN8QFj3YUtygPqNAxNDXfQ80O/VPpTQxiQvUgNZftiNwXcrvYiZ07GJqnMno4BjqNRGrmz')",1,2
270,"('audit', '1|LUUtKeNrcIDR8uGPLdtFkYzcYTbN8QFj3YUtygPqNAxNDXfQ80O/VPpTQxiQvUgNaD0Re3sm4K8iZ07GJqnMno4BjqNRGrmz')",1,2
271,"('audit', '1|LUUtKeNrcIDR8uGPLdtFkYzcYTbN8QFj3YUtygPqNAxNDXfQ80O/VPpTQxiQvUgNhan4M7hm1hwiZ07GJqnMno4BjqNRGrmz')",1,2
272,"('audit', '1|LUUtKeNrcIDR8uGPLdtFkYzcYTbN8QFj3YUtygPqNAxNDXfQ80O/VPpTQxiQvUgNqydEG+Ov0ZIiZ07GJqnMno4BjqNRGrmz')",1,2
273,"('audit', '1|LUUtKeNrcIDR8uGPLdtFkYzcYTbN8QFj3YUtygPqNAxNDXfQ80O/VPpTQxiQvUgNxXmhXYZ0h54iZ07GJqnMno4BjqNRGrmz')",1,3
274,"('audit', '1|LUUtKeNrcIDR8uGPLdtFkYzcYTbN8QFj3YUtygPqNAxNDXfQ80O/VPpTQxiQvUgNzBpoy93kfbUiZ07GJqnMno4BjqNRGrmz')",1,3
275,"('audit', '1|LUUtKeNrcIDR8uGPLdtFkYzcYTbN8QFj3YUtygPqNAxNDXfQ80O/VPpTQxiQvUgNzhWdWa2zyPIiZ07GJqnMno4BjqNRGrmz')",1,3
276,"('audit', '1|LUUtKeNrcIDR8uGPLdtFkYzcYTbN8QFj3YUtygPqNAz8xATMIUi9dfpTQxiQvUgN1vPCqU1cL78iZ07GJqnMno4BjqNRGrmz')",1,5
277,"('audit', '8ocKrSQT8Co7sY1yC/WIUMgOmGtoG3sfcaXJJulKk6l64Sdm+AAUj7c2QNcJvOnONma9GryykKprEPDInAppctlFT45Wxi+0DZ9r0Xj+GN+DK0BjVyzLF3Y1N870WQpkyPcvDxbnlqjMN78XoQA5eMzboQFS/dfXhaGVQd/gCQ7pj6YvZnvO+UYM7ihgNxnkr0vbDYaHhHL5DxJLVS8XaFBnlPzJ1LN+FyIGObyTf0qDLpJJE/9heg==')",1,1
278,"('b2b_cig_opt', '%7B%22isCorpUser%22:false%7D')",1,1137
279,"('bito', 'AAD78E69UHQAABCh5-nHBA')",2,5
280,"('bitoIsSecure', 'ok')",2,5
281,"('bkdc', 'phx')",1,35
282,"('bkdc', 'phx')",2,2
283,"('bku', '5LD99aG83a85wM/A')",1,67
284,"('bku', '5LD99aG83a85wM/A')",2,6
285,"('browser_data', '-LFQol9md1RRY3NRVWJua2w0WXFxdWxZQU9ZY0sxN1Z5WlZuWlBPOXolMkJKM1NwU3JDVDB0dDQ3ejN3SG5ZZ3p0WUlLTUZLQlc1eGxyRzd6TyUyQkRmMkRZJTJCbkFndyUzRCUzRA')",2,4
286,"('browser_data', '6u6p1l9md1RRY3NRVWJua2w0WXFxdWxZQU9TSlJnZWlyZzZLdUhvalE5ZXRUZzVFMDBSUmRSMUJFaXJqdkU5dVZBNGlkdmRrTkklMkYzVUoyTEZnQyUyQnlzbiUyRmtTQSUzRCUzRA')",1,4
287,"('browser_data', 'BVWV2F9md1RRY3NRVWJua2w0WXFxdWxZQU9jJTJCNW9vWmR2NFNqTUdHeVMzT25OcTNIS2E3QkFBcDElMkJseUVodlJ6a0dLSW9HYm5Sallxdjh1WXZ4R2JidmZjZlElM0QlM0Q')",1,4
288,"('browser_data', 'Dv3Xpl9md1RRY3NRVWJua2w0WXFxdWxZQU9aUHR0Y1k5WEJIbDdDSkZaNVp6Z1BtQkUwb3JtelYlMkJBYVdteWVGT3FMVG50V0xCMiUyRktQNGxjektkeEM5aUhNUHclM0QlM0Q')",2,4
289,"('browser_data', 'L71r9V9md1RRY3NRVWJua2w0WXFxdWxZQU9lcDA5ZFJsJTJCbFZ6bzVCcldCVmxkMUt5RElqNUxyVUl4RWloa0Z5NjFpT20lMkZuZURvZ1ZhWWdaS1hRQ2JVeDh6MEElM0QlM0Q')",1,3
290,"('browser_data', 'ORLtDV9md1RRY3NRVWJua2w0WXFxdWxZQU9VdHpMWXJRaVJsWkNuOTlEZHkxcVJLOVU5YzRmR2Z1QVN0cmxrZ1Y3ZXZDMUp5dllPOHIxd3kycTIzY2glMkJQR1RRJTNEJTNE')",1,4
291,"('browser_data', 'elORyV9md1RRY3NRVWJua2w0WXFxdWxZQU9lNWElMkJlMUVZQ1ZtT1c3SmdaQ1ZXJTJCVm4yWG5lMGVHV2hPcjN4JTJGUFI5NEZqMHVXT3olMkJQJTJCSVYzTmc2Z2pTQlolMkJrZyUzRCUzRA')",2,2
292,"('browser_data', 'rNR6Gl9md1RRY3NRVWJua2w0WXFxdWxZQU9mJTJCR3V4OEtCRE5JYzc3cFRpeEo4Qmd5SHJndmhZZCUyRnRLQmk5MWNhOSUyQkRSaG1sR0pPTXBDa3diUHdhSHlhdFdjUSUzRCUzRA')",1,2
293,"('browser_data', 'rNR6Gl9md1RRY3NRVWJua2w0WXFxdWxZQU9mJTJCR3V4OEtCRE5JYzc3cFRpeEo4Qmd5SHJndmhZZCUyRnRLQmk5MWNhOSUyQkRSaG1sR0pPTXBDa3diUHdhSHlhdFdjUSUzRCUzRA')",2,2
294,"('browser_data', 'rY8re19md1RRY3NRVWJua2w0WXFxdWxZQU9hblpIejB6TEV3TXRqOGllYkVNJTJCZCUyRml5MWxPaWdqcldBck5xU0hwekVlcGZ2UUNBVzRRU2FlbUh2elR5c2pvOHclM0QlM0Q')",2,4
295,"('browser_data', 'yqgCm19md1RRY3NRVWJua2w0WXFxdWxZQU9XRnR0bDRxWlVJOU9UdnhKZlkwU1F0VkhXJTJCbk1NcXFBdzZuNEx0MmpEd1lpekJ4UUtrUXc3WFJ6YUtuYWtzSHZBJTNEJTNE')",2,4
296,"('c', '1588083034')",1,4
297,"('c', '1588083034')",2,3
298,"('c', '1588083035')",1,2
299,"('c', '1588083180')",2,2
300,"('c', '1588083183')",2,2
301,"('cd', 'false')",1,4
302,"('cd', 'nan')",1,1
303,"('checkForPermission', 'ok')",2,3
304,"('chkSecSet', '1')",2,15
305,"('ck_consent', 'true')",2,856
306,"('cntr_track', '1%2C1028')",2,587
307,"('cntr_track_30', '1%2C1028')",2,587
308,"('csync', '127:AAD78E69UHQAABCh5-nHBA')",2,1
309,"('cto_bundle', '2CEHi19md1RRY3NRVWJua2w0WXFxdWxZQU9Wc25CWkpuWUJZMnE0VzBJQTdjSzhpZCUyQkgzeWdaR0RnbHdxWWRRS05zTzRLeDZmZ2ZqYXFCRUpHaklOa05BWGYwYkE2JTJGTTZ3WHRwWmNXSjRvMDlsVyUyQjM0WDMlMkIybXBSZ1FDN1lRem1jWGRGbzRMZEVyQnJHZFNnVXhuWjRhZyUyRnNnJTNEJTNE')",1,221
310,"('cto_bundle', '88i2sl9md1RRY3NRVWJua2w0WXFxdWxZQU9ZJTJGSW85VmlnOFZGaWpGMFVVSmFMSCUyQmowQXdUOWlKNnRHczFzZXd3T0llZ0Rnd2RtVlhOaTdSYUYxSVpzS2ppempJSWZ0SXBxUW5oZnJQZ2V3UmRRTUM4dyUyQkVQb1ltN0FhcmtYekI4OXhtbkZJZGt2bHJmTnZWaE54bjhxYXJSb3clM0QlM0Q')",2,143
311,"('cto_bundle', 'FHxT3F9md1RRY3NRVWJua2w0WXFxdWxZQU9SeSUyQkFzTEFIaEN1N2twdCUyQnNZVUhNanglMkJybDU1Q1l6eWJQNFlrck1wMWtiQlU1anI1aVlSdlBsRE1VVXNqS202OWlXSGJoNHAlMkZaMHJGcTRkQ3NqVFglMkJLa2pvYjFZSWlSdmVuM1lSWnV5Ym9HU1VLd29CJTJCM0czNFZzUDdRdXhROWclM0QlM0Q')",1,286
312,"('cto_bundle', 'Hb9V0F9md1RRY3NRVWJua2w0WXFxdWxZQU9YZ2hNRlduYzJNWUdxNXZ6SkZTcGE5YVFVR1lFQlkwQUxaNzdhS2tJaHRQc204SmJaM0xJV3c2M2gzRXk0SG9BTWVYNUR5eXZJOHhXRVdHYmhzZ3RkemNPJTJGNkhtWUNDRDhYMzlpYWZnV0tjUGlMWlUybTNMVUgxM1FSd1ExRWd2ZyUzRCUzRA')",1,57
313,"('cto_bundle', 'PjuDu19md1RRY3NRVWJua2w0WXFxdWxZQU9mRHVTRzBkWU0yeTA4MnFSSmhHdVREN0VGRWxIJTJGTlR4WjVhaldJVWhCVWtNTUt0ZXElMkJQRUN3akpsOFdvNDROTyUyRlR3cUFRalg0JTJGNGZGQ2RDbXJjbVdvYlFlVWcxNEQlMkJiRDloaFYwUnNEYWl2dHhnJTJGdlQ2RkFqcU1vM3g5cSUyRlpSZyUzRCUzRA')",1,241
314,"('cto_bundle', 'XYwwEV9md1RRY3NRVWJua2w0WXFxdWxZQU9lM3B6a2hkdmNDem9CNUtaV3lsV0ZLY0pobFQ4MCUyRmNJZUZLRVp1Vkt0bG53YWNaVVRuJTJCQzNuZXRUTGJNMlNlS0dBdnc3Z013YlR0MXQzJTJCcVhCVTZJYlVjdUZKWTJsYVJkaVVZdWFKalBuNzU5NWg4QXBYQ21mcWoyOUZMdFFxUWclM0QlM0Q')",2,262
315,"('cto_bundle', '_CqmFl9md1RRY3NRVWJua2w0WXFxdWxZQU9VdFglMkZtVGFCMUZEMVJFR0FUMXNPZU1MTkdIMnAzSVFYRnJCUmlWQXphYjE0bTJTakpRS2thRnBCdG1wenZPR2YybkpMNzQ3T3lzbmIlMkZGT3lLd1ZJTkVkaDFKSTFwNmJOaktmSXV5Mk1yRWpmc0Z6ZjVyMkRjWW9YM3J2VUFNYmJ3JTNEJTNE')",2,82
316,"('cto_bundle', '_DU7EF9md1RRY3NRVWJua2w0WXFxdWxZQU9hamNMalZKM0RwbFFnVlQ4aGhsMVZBYnByZW5naUYwMVdOMldBdHdWQWgxSHZ1bkpvU2RKazh0ODkzJTJGMkdJYVNjT2p5JTJGVCUyRjVEZzNTNXJXOHdsUmZ3VGtzTzF0WVNYRjBzdlVhdVVaSHJwdmxSZkE0WjFTTFNvRTRNVmx4Vnd2R1ElM0QlM0Q')",2,161
317,"('cto_bundle', 'a7_rIF9md1RRY3NRVWJua2w0WXFxdWxZQU9kS2Z3TThzb2YlMkYwb3pBaW5zbmpPMGVES2RtcTlSOVhtd0RCcjhMcWNDUFBCRnNYVyUyQiUyQlZnNFBTNzVMWElrTVZHYlJHZHBpVno0akVrUHppdmFROTdsTFAxZWVoNVEyQTBIOWtHRkJybGs4T2ZFOXEwVXIybkwlMkJuRzRPJTJGWEhHbENBJTNEJTNE')",2,210
318,"('cto_bundle', 'ehViEV9md1RRY3NRVWJua2w0WXFxdWxZQU9XeHIlMkYlMkZkUjRQWTJQR0I1cnJtNWwlMkJrVXhwOCUyQnlTT0ZBeTBVOHFqU0FXMGJYMWI3VkhESzExamJ3JTJGeXRjQmdoaUVtcDNMejFQOXFXcE0wOGZSUEdaYkNiaUF0eGdFc0JTSlhQNlZDRXBKaDk')",1,187
319,"('cto_tld_test', 'nan')",1,15
320,"('cto_tld_test', 'nan')",2,15
321,"('cto_tld_test', 'test')",1,20
322,"('cto_tld_test', 'test')",2,20
323,"('cto_write_test', 'nan')",1,24
324,"('cto_write_test', 'nan')",2,33
325,"('cto_write_test', 'testWrite')",1,40
326,"('cto_write_test', 'testWrite')",2,55
327,"('cu', '1ba39a10-895a-11ea-a021-5b148166b493|1588083069199')",1,1
328,"('d', 'EB8BCQGnIIEA')",1,1
329,"('data-a', '4216705963238673072~~1')",1,103
330,"('data-a', '4216705963238673072~~1')",2,109
331,"('data-bs', '4679e76d-9062-4b75-8547-8ae6d7f4aaa1~~1')",1,101
332,"('data-bs', '4679e76d-9062-4b75-8547-8ae6d7f4aaa1~~1')",2,109
333,"('data-bt', 'a86be414-eaf1-4c9a-aa35-6cce2d06a0c3~~1')",1,79
334,"('data-bt', 'a86be414-eaf1-4c9a-aa35-6cce2d06a0c3~~1')",2,109
335,"('data-co', 'AAAGS4e_fM5r_wMBwAzSAAAAAAA~~1')",1,103
336,"('data-co', 'AAAGS4e_fM5r_wMBwAzSAAAAAAA~~1')",2,109
337,"('data-di', 'di_9592bd7b1b884f9381548~~1')",1,27
338,"('data-di', 'di_9592bd7b1b884f9381548~~1')",2,109
339,"('data-mf', '93fd7434-28ef-40b5-a013-6fe8ee039ac3~~1')",2,62
340,"('data-pb', '1AB15E46-124E-4486-9D2E-CF149023BDE1~~1')",2,61
341,"('data-r', 'K9JZMWOU-1E-KP5N~~1')",1,102
342,"('data-r', 'K9JZMWOU-1E-KP5N~~1')",2,109
343,"('data-rbh', 'oW3Z6M8xneycbA0Z5WVC~~1')",1,26
344,"('data-rbh', 'oW3Z6M8xneycbA0Z5WVC~~1')",2,109
345,"('data-xu', '6ZmmRprj1JtqWW5~~1')",1,52
346,"('data-xu', '6ZmmRprj1JtqWW5~~1')",2,109
347,"('demdex', '15185681064475544463269792679163268417')",2,11
348,"('dextp', '285689-1-1588083173907')",2,3
349,"('did', 'VpeAhDbYX2iNAWlY')",2,2
350,"('didts', '1588083186')",2,2
351,"('domain', '.com')",1,31
352,"('domain', '.com')",2,39
353,"('domain', '.nytimes.com')",1,34
354,"('domain', '.webmd.com')",2,53
355,"('domain', '.www.nytimes.com')",1,13
356,"('domain', '.www.webmd.com')",2,16
357,"('domain', 'ads.pubmatic.com')",2,4
358,"('domain', 'berkeley.edu')",2,16
359,"('domain', 'berkeley.edu')",3,8
360,"('domain', 'engineering.berkeley.edu')",3,7
361,"('domain', 'nytimes.com')",1,15
362,"('domain', 'pay.google.com')",1,12
363,"('domain', 'pubmatic.com')",2,2
364,"('domain', 'tableau.com')",2,6
365,"('domain', 'webmd.com')",2,67
366,"('domain', 'www.berkeley.edu')",2,1
367,"('domain', 'youtube.com')",3,32
368,"('dpm', '15185681064475544463269792679163268417')",2,4
369,"('edu_cig_opt', '%7B%22isEduUser%22:false%7D')",1,1137
370,"('emchk', '1588083212.94371c9f53c4d7caddfba4ba62a14ddf')",2,2
371,"('eud', 'H4sIAAAAAAAAAOOSMXR2dA129Tbxd650NTJLTgw1yAkr8i7PN0s3NAniNTS1sDCwMDY0MjI1Nn7FiMI3AQDNVluvPQAAAA')",1,2
372,"('eud', 'H4sIAAAAAAAAAOOSMXR2dA129Tbxd650NTJLTgw1yAkr8i7PN0s3NAniNTS1sDCwMDY0MrIwMnrFiMI3BgDhjCN_PQAAAA')",1,2
373,"('euds', 'H4sIAAAAAAAAAOOSMXR2dA129Tbxd650NTJLTgw1yAkr8i7PN0s3NAEAufoxxx4AAAA')",1,2
374,"('everest_g_v2', 'g_surferid~Xqg5XAAAAKg2BwFU')",1,10
375,"('everest_g_v2', 'g_surferid~Xqg5XAAAAKg2BwFU')",2,1
376,"('extendtv_user_id', '82ee5ecc-21c4-41d5-99d6-8f7f9ef8fa2e')",1,1
377,"('fr', '0VKKhljkesAUbsROW..BeqDnl...1.0.BeqDnl.')",2,33
378,"('fr', '0VKKhljkesAUbsROW..BeqDnl..F6o.1.0.BeqDnl.')",2,3
379,"('fr', '0VKKhljkesAUbsROW..BeqDnl..F6o.1.0.BeqDnl.')",3,2
380,"('gguuid', '1')",1,2
381,"('google_push', 'AQvitULEwpGHyem3KD_sclC_TdevAkmkIDc5fX-2ctnM3cuySKT08zVqdm6IIk8PUxEDL9hvoMEK4titQ8kOr5jiWXjgwlFT-oo')",1,1
382,"('google_push', 'AQvitULEwpGHyem3KD_sclC_TdevAkmkIDc5fX-2ctnM3cuySKT08zVqdm6IIk8PUxEDL9hvoMEK4titQ8kOr5jiWXjgwlFT-oo')",2,3
383,"('gtinfo', '{""ct"":""columbus"",""c"":""Franklin"",""cc"":""39049"",""st"":""oh"",""sc"":""36"",""z"":""43230"",""lat"":""40.0446"",""lon"":""-82.8564"",""dma"":""535"",""cntr"":""usa"",""cntrc"":""840"",""tz"":null,""ci"":""18.188.43.156""}')",2,1261
384,"('has_js', '1')",3,20
385,"('i', 'f1ce0de6-2d02-0999-3b7a-7bad14436ce4|1588083034')",1,6
386,"('ibkukinet', '314321820=-8586135237084949373')",2,1
387,"('ibkukinet', '314321820=-8586135237137820653')",2,2
388,"('ibkukiuno', 's=a3b7dfad-9a92-4642-af63-bb16be71539d&h=&v=0&l=-8586135237084949373&op=&hl=0&vlu=0&tcs=1&dcc=-8586135237137820653')",2,2
389,"('ibkukiuno', 's=a3b7dfad-9a92-4642-af63-bb16be71539d&h=&v=0&l=-8586135237137820653&op=&hl=0&vlu=0&tcs=1&dcc=-8586135237137820653')",2,2
390,"('iter_id', 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhaWQiOiI1ZWE4Mzk1Y2RjYTQ0YzAwMDE0NzE3MWEiLCJjb21wYW55X2lkIjoiNWMwOThiM2QxNjU0YzEwMDAxMmM2OGY5IiwiaWF0IjoxNTg4MDgzMDM2fQ.PvfdBL4cInmeLYiSKs8Hjn5OdrU1zt6KsbZ0yWztAEo')",1,951
391,"('jsonCookie_sw', '{""C5213"":{""2019403"":{""e"":1,""p"":0,""x"":18561,""at1"":1}}}')",2,24
392,"('jsonCookie_sw', '{""C5213"":{""2019403"":{""e"":1,""p"":1,""x"":18561,""at1"":1},""429A_ISU"":{""e"":1,""p"":0,""x"":18561},""2020004P"":{""e"":1,""p"":0,""x"":18561}}}')",2,12
393,"('jsonCookie_sw', '{""C5213"":{""2019403"":{""e"":1,""p"":1,""x"":18561,""at1"":1},""429A_ISU"":{""e"":1,""p"":0,""x"":18561}}}')",2,6
394,"('jsonCookie_sw', '{""C5213"":{""2019403"":{""e"":1,""p"":1,""x"":18561,""at1"":1}}}')",2,569
395,"('khaos', 'K9JZMWOU-1E-KP5N')",1,45
396,"('ki_r', 'nan')",2,855
397,"('ki_t', '1588083181975%3B1588083181975%3B1588083181975%3B1%3B1')",2,261
398,"('ki_t', '1588083181975%3B1588083181975%3B1588083217026%3B1%3B2')",2,155
399,"('ki_t', '1588083181975%3B1588083181975%3B1588083247551%3B1%3B3')",2,142
400,"('ki_t', '1588083181975%3B1588083181975%3B1588083277209%3B1%3B4')",2,295
401,"('ki_t', '1588083181975%3B1588083181975%3B1588083319746%3B1%3B5')",2,5
402,"('lidid', '49b2b9bd-a495-41a2-bb73-c45963649d88')",2,52
403,"('lrid', 'fc72047cebefeb416d5f02b135a8999472b72329b6f1f0381b788aae6fad6de5525a548f079a9e09|200428|y')",2,1015
404,"('lrt_wrk', 'lrt1_cached_k8_worker_1_37Q_17_gdbp_false_k8_E_false_UC_false_UD_false_hvid_false')",2,418
405,"('lrt_wrk', 'lrt1_cached_k8_worker_1_37Q_17_gdbp_false_k8_E_false_UC_false_UD_false_hvid_true')",2,843
406,"('matchmedianet', '5')",1,1
407,"('max-age', '1800')",2,5
408,"('max-age', '63072000')",2,5
409,"('mbox', 'check#true#1588083231')",2,2
410,"('mbox', 'check#true#1588083231|session#4bdedee7316449db8d78ae7161ebc646#1588085031')",2,139
411,"('mbox', 'check#true#1588083231|session#4bdedee7316449db8d78ae7161ebc646#1588085031|PC#4bdedee7316449db8d78ae7161ebc646.17_0#1589292773')",2,282
412,"('mbox', 'check#true#1588083268|session#4bdedee7316449db8d78ae7161ebc646#1588085031|PC#4bdedee7316449db8d78ae7161ebc646.17_0#1589292773')",2,2
413,"('mbox', 'check#true#1588083268|session#4bdedee7316449db8d78ae7161ebc646#1588085068|PC#4bdedee7316449db8d78ae7161ebc646.17_0#1589292773')",2,1
414,"('mbox', 'check#true#1588083268|session#4bdedee7316449db8d78ae7161ebc646#1588085068|PC#4bdedee7316449db8d78ae7161ebc646.17_0#1589292808')",2,250
415,"('mbox', 'check#true#1588083303|session#4bdedee7316449db8d78ae7161ebc646#1588085068|PC#4bdedee7316449db8d78ae7161ebc646.17_0#1589292808')",2,2
416,"('mbox', 'check#true#1588083303|session#4bdedee7316449db8d78ae7161ebc646#1588085103|PC#4bdedee7316449db8d78ae7161ebc646.17_0#1589292808')",2,1
417,"('mbox', 'check#true#1588083303|session#4bdedee7316449db8d78ae7161ebc646#1588085103|PC#4bdedee7316449db8d78ae7161ebc646.17_0#1589292843')",2,160
418,"('mbox', 'check#true#1588083332|session#4bdedee7316449db8d78ae7161ebc646#1588085103|PC#4bdedee7316449db8d78ae7161ebc646.17_0#1589292843')",2,2
419,"('mbox', 'check#true#1588083332|session#4bdedee7316449db8d78ae7161ebc646#1588085132|PC#4bdedee7316449db8d78ae7161ebc646.17_0#1589292843')",2,1
420,"('mbox', 'check#true#1588083332|session#4bdedee7316449db8d78ae7161ebc646#1588085132|PC#4bdedee7316449db8d78ae7161ebc646.17_0#1589292872')",2,148
421,"('mbox', 'check#true#1588083367|session#4bdedee7316449db8d78ae7161ebc646#1588085132|PC#4bdedee7316449db8d78ae7161ebc646.17_0#1589292872')",2,2
422,"('mbox', 'check#true#1588083367|session#4bdedee7316449db8d78ae7161ebc646#1588085167|PC#4bdedee7316449db8d78ae7161ebc646.17_0#1589292872')",2,1
423,"('mbox', 'check#true#1588083367|session#4bdedee7316449db8d78ae7161ebc646#1588085167|PC#4bdedee7316449db8d78ae7161ebc646.17_0#1589292907')",2,259
424,"('mc', '5ea839b2-a26ce-18ba9-7100f')",1,1
425,"('mnet_session_depth', '1%7C1588083031291')",1,260
426,"('mnet_session_depth', '1%7C1588083170030')",2,422
427,"('mnet_session_depth', '2%7C1588083031291')",1,179
428,"('mnet_session_depth', '2%7C1588083170030')",2,556
429,"('mnet_session_depth', '3%7C1588083031291')",1,292
430,"('mnet_session_depth', '3%7C1588083170030')",2,265
431,"('mnet_session_depth', '4%7C1588083031291')",1,203
432,"('mnet_session_depth', '5%7C1588083031291')",1,242
433,"('mt_mop', '4:1588083122')",1,1
434,"('mt_mop', '4:1588083122')",2,3
435,"('mxpim', 'R1D531_C9728440_8CA49FE2.1.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000005EA8397D')",1,2
436,"('mxpim', 'R1D531_C9728440_8CA49FE2.1.5EA839B2000000000000000000000000000000000000000000000000000000000000000000000000000000005EA8397D')",1,2
437,"('na_id', '2020042814125912557716296359')",2,4
438,"('na_sc_x', '1')",2,1
439,"('na_tc', 'Y')",2,4
440,"('nls2', '{%22a%22:0}')",2,1023
441,"('nmstat', '1588083407228')",2,13
442,"('nmstat', '1588083407228')",3,38
443,"('nmstat', '1588083484512')",3,1
444,"('nnls', 'nan')",2,2
445,"('notice_behavior', 'none')",2,1077
446,"('nyt-a', '4Oe53a4sDRVl1-qj0eXv6L')",1,1177
447,"('nyt-gdpr', '0')",1,1177
448,"('nyt-geo', 'US')",1,1177
449,"('nyt-jkidd', 'uid=0&lastRequest=1588083032878&activeDays=%5B0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C1%5D&adv=1&a7dv=1&a14dv=1&a21dv=1&lastKnownType=anon')",1,243
450,"('nyt-jkidd', 'uid=0&lastRequest=1588083060068&activeDays=%5B0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C1%5D&adv=1&a7dv=1&a14dv=1&a21dv=1&lastKnownType=anon')",1,209
451,"('nyt-jkidd', 'uid=0&lastRequest=1588083087991&activeDays=%5B0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C1%5D&adv=1&a7dv=1&a14dv=1&a21dv=1&lastKnownType=anon')",1,256
452,"('nyt-jkidd', 'uid=0&lastRequest=1588083115248&activeDays=%5B0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C1%5D&adv=1&a7dv=1&a14dv=1&a21dv=1&lastKnownType=anon')",1,225
453,"('nyt-jkidd', 'uid=0&lastRequest=1588083143523&activeDays=%5B0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C0%2C1%5D&adv=1&a7dv=1&a14dv=1&a21dv=1&lastKnownType=anon')",1,204
