visit_id,script_url,symbol,operation,value,arguments,time_stamp,temp,context_id
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-volume""]",2020-04-30T00:33:31.102Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.102Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.102Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-autonavstate""]",2020-04-30T00:33:31.102Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-autonavstate""]",2020-04-30T00:33:31.103Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-playback-on-reload""]",2020-04-30T00:33:31.103Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-playback-on-reload""]",2020-04-30T00:33:31.104Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-watch-later-pending""]",2020-04-30T00:33:31.104Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-watch-later-pending""]",2020-04-30T00:33:31.104Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.105Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.105Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.length,get,2,,2020-04-30T00:33:31.106Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.key,call,,[0],2020-04-30T00:33:31.106Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:31.106Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.length,get,2,,2020-04-30T00:33:31.106Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.key,call,,[1],2020-04-30T00:33:31.107Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id""]",2020-04-30T00:33:31.107Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.length,get,2,,2020-04-30T00:33:31.107Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:31.107Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:31.109Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id""]",2020-04-30T00:33:31.109Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id""]",2020-04-30T00:33:31.109Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:31.109Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:31.109Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.110Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.110Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.document.cookie,get,GPS=1,,2020-04-30T00:33:31.111Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.document.cookie,set,"remote_sid=;domain=youtube.com;path=/;expires=Sun, 01 Feb 1970 00:00:00 GMT",,2020-04-30T00:33:31.111Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.localStorage,get,"{""yt-remote-connected-devices"":""{\""data\"":\""[]\"",\""expiration\"":1588293210093,\""creation\"":1588206810093}"",""yt-remote-device-id"":""{\""data\"":\""1ed8a648-09af-488e-89a9-68895596a578\"",\""expiration\"":1619742807983,\""creation\"":1588206807983}""}",,2020-04-30T00:33:31.111Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-30T00:33:31.112Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-30T00:33:31.113Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-use-staging-server""]",2020-04-30T00:33:31.113Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-name""]",2020-04-30T00:33:31.113Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-app""]",2020-04-30T00:33:31.114Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id-map""]",2020-04-30T00:33:31.115Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id-map""]",2020-04-30T00:33:31.115Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-local-screens""]",2020-04-30T00:33:31.115Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-local-screens""]",2020-04-30T00:33:31.115Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-automatic-screen-cache""]",2020-04-30T00:33:31.116Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-automatic-screen-cache""]",2020-04-30T00:33:31.116Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id-map""]",2020-04-30T00:33:31.117Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id-map""]",2020-04-30T00:33:31.117Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-online-screen-ids""]",2020-04-30T00:33:31.117Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-online-screen-ids""]",2020-04-30T00:33:31.118Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""yt-remote-session-app"",""{\""data\"":\""youtube-desktop\"",\""creation\"":1588206810410}""]",2020-04-30T00:33:31.118Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""yt-remote-session-name"",""{\""data\"":\""Desktop\"",\""creation\"":1588206810411}""]",2020-04-30T00:33:31.119Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-local-screens""]",2020-04-30T00:33:31.119Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-local-screens""]",2020-04-30T00:33:31.120Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-lounge-token-expiration""]",2020-04-30T00:33:31.120Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-lounge-token-expiration""]",2020-04-30T00:33:31.121Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-fast-check-period""]",2020-04-30T00:33:31.121Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""yt-remote-fast-check-period"",""{\""data\"":\""1588207110412\"",\""creation\"":1588206810412}""]",2020-04-30T00:33:31.122Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-online-screen-ids""]",2020-04-30T00:33:31.122Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-online-screen-ids""]",2020-04-30T00:33:31.122Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.123Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.123Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.123Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.124Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-session-video-id""]",2020-04-30T00:33:31.124Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-session-video-id""]",2020-04-30T00:33:31.125Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:31.125Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:31.126Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.126Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.126Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.document.cookie,get,GPS=1,,2020-04-30T00:33:31.126Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.document.cookie,set,"remote_sid=;domain=youtube.com;path=/;expires=Sun, 01 Feb 1970 00:00:00 GMT",,2020-04-30T00:33:31.126Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:31.127Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:31.127Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""yt-remote-connected-devices"",""{\""data\"":\""[]\"",\""expiration\"":1588293210415,\""creation\"":1588206810415}""]",2020-04-30T00:33:31.128Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-cast-receiver""]",2020-04-30T00:33:31.128Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-cast-receiver""]",2020-04-30T00:33:31.128Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-cast-installed""]",2020-04-30T00:33:31.129Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-cast-installed""]",2020-04-30T00:33:31.129Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.129Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.130Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-cast-installed""]",2020-04-30T00:33:31.130Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-cast-installed""]",2020-04-30T00:33:31.131Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.document.cookie,get,GPS=1,,2020-04-30T00:33:31.134Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.sessionStorage,get,"{""yt-remote-fast-check-period"":""{\""data\"":\""1588207109266\"",\""creation\"":1588206809266}"",""yt-remote-session-name"":""{\""data\"":\""Desktop\"",\""creation\"":1588206809265}"",""yt-remote-session-app"":""{\""data\"":\""youtube-desktop\"",\""creation\"":1588206809265}""}",,2020-04-30T00:33:31.135Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-30T00:33:31.135Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-30T00:33:31.135Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.localStorage,get,"{""yt-remote-connected-devices"":""{\""data\"":\""[]\"",\""expiration\"":1588293209269,\""creation\"":1588206809269}"",""yt-remote-device-id"":""{\""data\"":\""1ed8a648-09af-488e-89a9-68895596a578\"",\""expiration\"":1619742807983,\""creation\"":1588206807983}""}",,2020-04-30T00:33:31.135Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-30T00:33:31.136Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-30T00:33:31.136Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-bandwidth""]",2020-04-30T00:33:31.136Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-bandwidth""]",2020-04-30T00:33:31.137Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-volume""]",2020-04-30T00:33:31.138Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-volume""]",2020-04-30T00:33:31.138Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.138Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.139Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-autonavstate""]",2020-04-30T00:33:31.139Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-autonavstate""]",2020-04-30T00:33:31.140Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-playback-on-reload""]",2020-04-30T00:33:31.140Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-playback-on-reload""]",2020-04-30T00:33:31.140Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-watch-later-pending""]",2020-04-30T00:33:31.141Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-watch-later-pending""]",2020-04-30T00:33:31.141Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.142Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.143Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.length,get,2,,2020-04-30T00:33:31.143Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.key,call,,[0],2020-04-30T00:33:31.143Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:31.144Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.length,get,2,,2020-04-30T00:33:31.144Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.key,call,,[1],2020-04-30T00:33:31.144Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id""]",2020-04-30T00:33:31.145Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.length,get,2,,2020-04-30T00:33:31.145Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:31.145Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:31.145Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id""]",2020-04-30T00:33:31.145Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id""]",2020-04-30T00:33:31.146Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:31.147Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:31.147Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.147Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.148Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.document.cookie,get,GPS=1,,2020-04-30T00:33:31.148Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.document.cookie,set,"remote_sid=;domain=youtube.com;path=/;expires=Sun, 01 Feb 1970 00:00:00 GMT",,2020-04-30T00:33:31.148Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.localStorage,get,"{""yt-remote-connected-devices"":""{\""data\"":\""[]\"",\""expiration\"":1588293210415,\""creation\"":1588206810415}"",""yt-remote-device-id"":""{\""data\"":\""1ed8a648-09af-488e-89a9-68895596a578\"",\""expiration\"":1619742807983,\""creation\"":1588206807983}""}",,2020-04-30T00:33:31.149Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-30T00:33:31.149Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-30T00:33:31.149Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-use-staging-server""]",2020-04-30T00:33:31.150Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-name""]",2020-04-30T00:33:31.150Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-app""]",2020-04-30T00:33:31.150Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id-map""]",2020-04-30T00:33:31.151Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id-map""]",2020-04-30T00:33:31.152Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-local-screens""]",2020-04-30T00:33:31.152Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-local-screens""]",2020-04-30T00:33:31.152Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-automatic-screen-cache""]",2020-04-30T00:33:31.152Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-automatic-screen-cache""]",2020-04-30T00:33:31.153Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id-map""]",2020-04-30T00:33:31.153Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id-map""]",2020-04-30T00:33:31.153Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-online-screen-ids""]",2020-04-30T00:33:31.154Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-online-screen-ids""]",2020-04-30T00:33:31.154Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""yt-remote-session-app"",""{\""data\"":\""youtube-desktop\"",\""creation\"":1588206810578}""]",2020-04-30T00:33:31.154Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""yt-remote-session-name"",""{\""data\"":\""Desktop\"",\""creation\"":1588206810578}""]",2020-04-30T00:33:31.155Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-local-screens""]",2020-04-30T00:33:31.155Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-local-screens""]",2020-04-30T00:33:31.155Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-lounge-token-expiration""]",2020-04-30T00:33:31.156Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-lounge-token-expiration""]",2020-04-30T00:33:31.157Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-fast-check-period""]",2020-04-30T00:33:31.157Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""yt-remote-fast-check-period"",""{\""data\"":\""1588207110579\"",\""creation\"":1588206810579}""]",2020-04-30T00:33:31.159Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-online-screen-ids""]",2020-04-30T00:33:31.159Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-online-screen-ids""]",2020-04-30T00:33:31.159Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.159Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.160Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.160Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:31.161Z,youtube,1
