namevalue,context_id,count,host_list
"('KADUSERCOOKIE', '1AB15E46-124E-4486-9D2E-CF149023BDE1')",2,27,"['.pubmatic.com', '.pubmatic.com', 'ads.pubmatic.com', 'ads.pubmatic.com', 'image6.pubmatic.com', 'simage2.pubmatic.com', 'simage2.pubmatic.com', 'image4.pubmatic.com', 'ads.pubmatic.com', 'image2.pubmatic.com', 'simage2.pubmatic.com', 'simage2.pubmatic.com', 'image2.pubmatic.com', 'simage4.pubmatic.com', 'image2.pubmatic.com', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/user_sync.html?p=156176&userIdMacro=PM_UID&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID']"
"('KTPCACOOKIE', 'YES')",1,2,"['.pubmatic.com', 'image6.pubmatic.com']"
"('KTPCACOOKIE', 'YES')",2,28,"['.pubmatic.com', '.pubmatic.com', 'ads.pubmatic.com', 'ads.pubmatic.com', 'image6.pubmatic.com', 'simage2.pubmatic.com', 'simage2.pubmatic.com', 'image4.pubmatic.com', 'ads.pubmatic.com', 'image2.pubmatic.com', 'simage2.pubmatic.com', 'simage2.pubmatic.com', 'image2.pubmatic.com', 'simage4.pubmatic.com', 'image2.pubmatic.com', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/showad.js#PIX&kdntuid=1&SPug=true&p=156176&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID&userIdMacro=PM_UID&it=0&gdpr=0&np=0', 'https://ads.pubmatic.com/AdServer/js/user_sync.html?p=156176&userIdMacro=PM_UID&predirect=https%3A%2F%2Fcontextual.media.net%2Fcksync.php%3Fcs%3D1%26vsid%3D2310846292182041000V10%26type%3Dpb%26refUrl%3D%26vid%3D80831826712310846292182041000V10%26ovsid%3DPM_UID']"
"('NID', '203=bHHssFauB8Gn7J19HHvYAtfqgk-pvmGVbRLDCNL385XQIjO1-bGzE_cpYAp4bawqxjC6pYXp2udS6fZ4kOUxm8bq7wve-5WyJNPr-SNTYn1f2Z-75jTdVBxdQRzjMKPpaMjtRKafXCAhGP-IzdmcihVUgiW04OMAPMeMmcJZoAI')",1,89,"['.google.com', '.google.com', 'adservice.google.com', 'news.google.com', 'pay.google.com', 'play.google.com', 'play.google.com', 'play.google.com', 'news.google.com', 'play.google.com', 'adservice.google.com', 'www.google.com', 'www.google.com', 'www.google.com', 'www.google.com', 'news.google.com', 'pay.google.com', 'news.google.com', 'news.google.com', 'news.google.com', 'adservice.google.com', 'news.google.com', 'pay.google.com', 'play.google.com', 'play.google.com', 'play.google.com', 'news.google.com', 'adservice.google.com', 'play.google.com', 'www.google.com', 'news.google.com', 'pay.google.com', 'news.google.com', 'news.google.com', 'news.google.com', 'adservice.google.com', 'news.google.com', 'www.google.com', 'pay.google.com', 'play.google.com', 'play.google.com', 'play.google.com', 'news.google.com', 'adservice.google.com', 'play.google.com', 'www.google.com', 'news.google.com', 'pay.google.com', 'news.google.com', 'news.google.com', 'news.google.com', 'adservice.google.com', 'news.google.com', 'pay.google.com', 'play.google.com', 'play.google.com', 'play.google.com', 'news.google.com', 'play.google.com', 'adservice.google.com', 'www.google.com', 'www.google.com', 'www.google.com', 'www.google.com', 'www.google.com', 'www.google.com', 'www.google.com', 'news.google.com', 'pay.google.com', 'news.google.com', 'news.google.com', 'news.google.com', 'adservice.google.com', 'news.google.com', 'www.google.com', 'pay.google.com', 'play.google.com', 'play.google.com', 'play.google.com', 'news.google.com', 'adservice.google.com', 'play.google.com', 'www.google.com', 'www.google.com', 'www.google.com', 'www.google.com', 'www.google.com', 'www.google.com', 'www.google.com']"
"('NID', '203=bHHssFauB8Gn7J19HHvYAtfqgk-pvmGVbRLDCNL385XQIjO1-bGzE_cpYAp4bawqxjC6pYXp2udS6fZ4kOUxm8bq7wve-5WyJNPr-SNTYn1f2Z-75jTdVBxdQRzjMKPpaMjtRKafXCAhGP-IzdmcihVUgiW04OMAPMeMmcJZoAI')",2,10,"['adservice.google.com', 'www.google.com', 'adservice.google.com', 'www.google.com', 'adservice.google.com', 'www.google.com', 'adservice.google.com', 'www.google.com', 'adservice.google.com', 'www.google.com']"
"('TDCPM', 'CAESFgoHcnViaWNvbhILCL7Tot7-4bU4EAUYBSABKAIyCwiEksiKleK1OBAFOAE.')",1,2,"['.adsrvr.org', '.adsrvr.org']"
"('TDCPM', 'CAESFgoHcnViaWNvbhILCL7Tot7-4bU4EAUYBSABKAIyCwiEksiKleK1OBAFOAE.')",2,4,"['.adsrvr.org', '.adsrvr.org', 'match.adsrvr.org', 'match.adsrvr.org']"
"('TDID', '4b07018c-0dcb-40e4-8314-5ae24eab86d9')",1,2,"['.adsrvr.org', 'match.adsrvr.org']"
"('TDID', '4b07018c-0dcb-40e4-8314-5ae24eab86d9')",2,16,"['.adsrvr.org', '.adsrvr.org', '.adsrvr.org', '.adsrvr.org', '.adsrvr.org', '.adsrvr.org', '.adsrvr.org', '.adsrvr.org', 'match.adsrvr.org', 'match.adsrvr.org', 'match.adsrvr.org', 'match.adsrvr.org', 'match.adsrvr.org', 'match.adsrvr.org', 'match.adsrvr.org', 'match.adsrvr.org']"
"('TID', '00000000-0000-003a-3d76-c31588083153')",1,2,"['.insightexpressai.com', '.insightexpressai.com']"
"('TID', '00000000-0000-003a-3d76-c31588083153')",2,3,"['secure.insightexpressai.com', 'secure.insightexpressai.com', 'secure.insightexpressai.com']"
"('UID', '1DA23a36a2aa20a318412601588083033')",1,11,"['.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com']"
"('UID', '1DA23a36a2aa20a318412601588083033')",2,5,"['sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com']"
"('UIDR', '1588083033')",1,11,"['.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com']"
"('UIDR', '1588083033')",2,5,"['sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com', 'sb.scorecardresearch.com']"
"('UT', '\\\\')",1,2,"['sc.iasds01.com', 'sc.iasds01.com']"
"('UT', '\\\\')",2,4,"['sc.iasds01.com', 'sc.iasds01.com', 'sc.iasds01.com', 'sc.iasds01.com']"
"('_ssum', 'e30')",1,1,['.sitescout.com']
"('_ssum', 'e30')",2,3,"['.sitescout.com', '.sitescout.com', 'pixel-sync.sitescout.com']"
"('ad-id', 'A-NQZc62Z08Doo7EcvKyr34')",1,40,"['.amazon-adsystem.com', '.amazon-adsystem.com', '.amazon-adsystem.com', '.amazon-adsystem.com', 's.amazon-adsystem.com', 's.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 's.amazon-adsystem.com', 's.amazon-adsystem.com', 's.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com']"
"('ad-id', 'A-NQZc62Z08Doo7EcvKyr34')",2,19,"['.amazon-adsystem.com', '.amazon-adsystem.com', '.amazon-adsystem.com', '.amazon-adsystem.com', '.amazon-adsystem.com', '.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 's.amazon-adsystem.com', 's.amazon-adsystem.com', 's.amazon-adsystem.com', 's.amazon-adsystem.com', 's.amazon-adsystem.com', 's.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 's.amazon-adsystem.com', 's.amazon-adsystem.com']"
"('ad-privacy', '0')",1,39,"['.amazon-adsystem.com', '.amazon-adsystem.com', '.amazon-adsystem.com', 's.amazon-adsystem.com', 's.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 's.amazon-adsystem.com', 's.amazon-adsystem.com', 's.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com']"
"('ad-privacy', '0')",2,19,"['.amazon-adsystem.com', '.amazon-adsystem.com', '.amazon-adsystem.com', '.amazon-adsystem.com', '.amazon-adsystem.com', '.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 's.amazon-adsystem.com', 's.amazon-adsystem.com', 's.amazon-adsystem.com', 's.amazon-adsystem.com', 's.amazon-adsystem.com', 's.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 'c.amazon-adsystem.com', 's.amazon-adsystem.com', 's.amazon-adsystem.com']"
"('bkdc', 'phx')",1,35,"['.bluekai.com', 'stags.bluekai.com', 'stags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'stags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'stags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'stags.bluekai.com', 'stags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'stags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'stags.bluekai.com', 'stags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'stags.bluekai.com', 'stags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'stags.bluekai.com', 'stags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com']"
"('bkdc', 'phx')",2,2,"['tags.bluekai.com', 'stags.bluekai.com']"
"('bku', '5LD99aG83a85wM/A')",1,67,"['.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', 'stags.bluekai.com', 'stags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'stags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'stags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'stags.bluekai.com', 'stags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'stags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'stags.bluekai.com', 'stags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'stags.bluekai.com', 'stags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com', 'stags.bluekai.com', 'stags.bluekai.com', 'tags.bluekai.com', 'tags.bluekai.com']"
"('bku', '5LD99aG83a85wM/A')",2,6,"['.bluekai.com', '.bluekai.com', '.bluekai.com', '.bluekai.com', 'tags.bluekai.com', 'stags.bluekai.com']"
"('browser_data', 'rNR6Gl9md1RRY3NRVWJua2w0WXFxdWxZQU9mJTJCR3V4OEtCRE5JYzc3cFRpeEo4Qmd5SHJndmhZZCUyRnRLQmk5MWNhOSUyQkRSaG1sR0pPTXBDa3diUHdhSHlhdFdjUSUzRCUzRA')",1,2,"['.dnacdn.net', '.dnacdn.net']"
"('browser_data', 'rNR6Gl9md1RRY3NRVWJua2w0WXFxdWxZQU9mJTJCR3V4OEtCRE5JYzc3cFRpeEo4Qmd5SHJndmhZZCUyRnRLQmk5MWNhOSUyQkRSaG1sR0pPTXBDa3diUHdhSHlhdFdjUSUzRCUzRA')",2,2,"['dnacdn.net', 'dnacdn.net']"
"('c', '1588083034')",1,4,"['.bidswitch.net', 'x.bidswitch.net', 'x.bidswitch.net', 'x.bidswitch.net']"
"('c', '1588083034')",2,3,"['x.bidswitch.net', 'x.bidswitch.net', 'x.bidswitch.net']"
"('cto_tld_test', 'nan')",1,15,"['https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId']"
"('cto_tld_test', 'nan')",2,15,"['https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=158&j=STRCriteoCallback&callback=STRCriteoCallback', 'https://gum.criteo.com/sync?r=2&c=158&j=STRCriteoCallback&callback=STRCriteoCallback', 'https://gum.criteo.com/sync?r=2&c=158&j=STRCriteoCallback&callback=STRCriteoCallback', 'https://gum.criteo.com/sync?r=2&c=158&j=STRCriteoCallback&callback=STRCriteoCallback', 'https://gum.criteo.com/sync?r=2&c=158&j=STRCriteoCallback&callback=STRCriteoCallback', 'https://gum.criteo.com/sync?r=2&c=158&j=STRCriteoCallback&callback=STRCriteoCallback', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId']"
"('cto_tld_test', 'test')",1,20,"['https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId', 'https://gum.criteo.com/sync?r=2&c=321&j=window.advBidxc.mnetRtusId']"
