visit_id,script_url,symbol,operation,value,arguments,time_stamp
2,https://connect.facebook.net/en_US/all.js?hash=2bbeedb1d7d47588da48d3d9f0898b26,window.Storage.getItem,call,,"[""fblst_290984014442671""]",2020-04-23T02:01:59.815Z
2,https://connect.facebook.net/en_US/all.js?hash=2bbeedb1d7d47588da48d3d9f0898b26,window.localStorage,get,{},,2020-04-23T02:01:59.821Z
2,https://connect.facebook.net/en_US/all.js?hash=2bbeedb1d7d47588da48d3d9f0898b26,window.Storage.removeItem,call,,"[""fblst_290984014442671""]",2020-04-23T02:01:59.822Z
2,https://siteimproveanalytics.com/js/siteanalyze_8343.js,window.document.cookie,get,__utmc=41573937; __utmt=1; nmstat=1587607319464; _gat=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.4.9.1587607268939,,2020-04-23T02:02:00.033Z
2,https://siteimproveanalytics.com/js/siteanalyze_8343.js,window.document.cookie,get,__utmc=41573937; __utmt=1; nmstat=1587607319464; _gat=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.4.9.1587607268939,,2020-04-23T02:02:00.033Z
2,https://siteimproveanalytics.com/js/siteanalyze_8343.js,window.document.cookie,get,__utmc=41573937; __utmt=1; nmstat=1587607319464; _gat=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.4.9.1587607268939,,2020-04-23T02:02:00.033Z
2,https://ssl.google-analytics.com/ga.js,window.document.cookie,get,__utmc=41573937; __utmt=1; nmstat=1587607319464; _gat=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.4.9.1587607268939,,2020-04-23T02:02:00.034Z
2,https://ssl.google-analytics.com/ga.js,window.document.cookie,get,__utmc=41573937; __utmt=1; nmstat=1587607319464; _gat=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.4.9.1587607268939,,2020-04-23T02:02:00.034Z
2,https://ssl.google-analytics.com/ga.js,window.document.cookie,get,__utmc=41573937; __utmt=1; nmstat=1587607319464; _gat=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.4.9.1587607268939,,2020-04-23T02:02:00.034Z
2,https://ssl.google-analytics.com/ga.js,window.document.cookie,get,__utmc=41573937; __utmt=1; nmstat=1587607319464; _gat=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.4.9.1587607268939,,2020-04-23T02:02:00.035Z
2,https://ssl.google-analytics.com/ga.js,window.document.cookie,get,__utmc=41573937; __utmt=1; nmstat=1587607319464; _gat=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.4.9.1587607268939,,2020-04-23T02:02:00.035Z
2,https://ssl.google-analytics.com/ga.js,window.document.cookie,get,__utmc=41573937; __utmt=1; nmstat=1587607319464; _gat=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.4.9.1587607268939,,2020-04-23T02:02:00.035Z
2,https://ssl.google-analytics.com/ga.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:02:00.035Z
2,https://ssl.google-analytics.com/ga.js,window.document.cookie,set,"__utma=41573937.1987860403.1587607246.1587607246.1587607246.1; path=/; expires=Sat, 23 Apr 2022 02:01:59 GMT; domain=berkeley.edu;",,2020-04-23T02:02:00.035Z
2,https://ssl.google-analytics.com/ga.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:02:00.036Z
2,https://ssl.google-analytics.com/ga.js,window.document.cookie,set,"__utmb=41573937.5.9.1587607319703; path=/; expires=Thu, 23 Apr 2020 02:31:59 GMT; domain=berkeley.edu;",,2020-04-23T02:02:00.036Z
2,https://ssl.google-analytics.com/ga.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:02:00.036Z
2,https://ssl.google-analytics.com/ga.js,window.document.cookie,set,__utmc=41573937; path=/; domain=berkeley.edu;,,2020-04-23T02:02:00.037Z
2,https://ssl.google-analytics.com/ga.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:02:00.037Z
2,https://ssl.google-analytics.com/ga.js,window.document.cookie,set,"__utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); path=/; expires=Thu, 22 Oct 2020 14:01:59 GMT; domain=berkeley.edu;",,2020-04-23T02:02:00.038Z
2,https://ssl.google-analytics.com/ga.js,window.document.cookie,set,"__utmv=; path=/; expires=Thu, 23 Apr 2020 02:01:59 GMT; domain=berkeley.edu;",,2020-04-23T02:02:00.038Z
2,https://use.typekit.net/qoo3bxy.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:02:00.744Z
2,https://www.google-analytics.com/analytics.js,window.document.referrer,get,https://www.berkeley.edu/,,2020-04-23T02:02:01.786Z
2,https://www.google-analytics.com/analytics.js,window.document.referrer,get,https://www.berkeley.edu/,,2020-04-23T02:02:01.787Z
2,https://www.google-analytics.com/analytics.js,window.screen.colorDepth,get,24,,2020-04-23T02:02:01.788Z
2,https://www.google-analytics.com/analytics.js,window.navigator.plugins[Shockwave Flash].name,get,Shockwave Flash,,2020-04-23T02:02:01.792Z
2,https://www.google-analytics.com/analytics.js,window.navigator.plugins[Shockwave Flash].description,get,Shockwave Flash 32.0 r0,,2020-04-23T02:02:01.793Z
2,https://www.google-analytics.com/analytics.js,window.navigator.language,get,en-US,,2020-04-23T02:02:01.794Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmb=41573937.5.9.1587607319703; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),,2020-04-23T02:02:01.794Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmb=41573937.5.9.1587607319703; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),,2020-04-23T02:02:01.795Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmb=41573937.5.9.1587607319703; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),,2020-04-23T02:02:01.796Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmb=41573937.5.9.1587607319703; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),,2020-04-23T02:02:01.796Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmb=41573937.5.9.1587607319703; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none),,2020-04-23T02:02:01.797Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,set,"_ga=GA1.2.1987860403.1587607246; path=/; expires=Sat, 23 Apr 2022 02:02:00 GMT; domain=berkeley.edu;",,2020-04-23T02:02:01.798Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; _gid=GA1.2.1842300592.1587607270; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmb=41573937.5.9.1587607319703; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); _ga=GA1.2.1987860403.1587607246,,2020-04-23T02:02:01.798Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; _gid=GA1.2.1842300592.1587607270; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmb=41573937.5.9.1587607319703; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); _ga=GA1.2.1987860403.1587607246,,2020-04-23T02:02:01.800Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; _gid=GA1.2.1842300592.1587607270; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmb=41573937.5.9.1587607319703; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); _ga=GA1.2.1987860403.1587607246,,2020-04-23T02:02:01.800Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,set,"_gid=GA1.2.1842300592.1587607270; path=/; expires=Fri, 24 Apr 2020 02:02:00 GMT; domain=berkeley.edu;",,2020-04-23T02:02:01.802Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmb=41573937.5.9.1587607319703; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270,,2020-04-23T02:02:01.802Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmb=41573937.5.9.1587607319703; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270,,2020-04-23T02:02:01.807Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmb=41573937.5.9.1587607319703; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270,,2020-04-23T02:02:01.808Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmb=41573937.5.9.1587607319703; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270,,2020-04-23T02:02:01.811Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmb=41573937.5.9.1587607319703; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270,,2020-04-23T02:02:01.811Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079; _fbp=fb.1.1587607294403.1292711544; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmb=41573937.5.9.1587607319703; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270,,2020-04-23T02:02:01.812Z
2,https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=202017,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:02:01.814Z
2,https://use.typekit.net/qoo3bxy.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:02:01.815Z
2,https://use.typekit.net/qoo3bxy.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:02:01.816Z
2,https://www.youtube.com/embed/6YfdV5X642g?autoplay=0&controls=2&modestbranding=1&showinfo=0&ohide=1&disablekb=1&enablejsapi=1&wmode=transparent&origin=https://calparents.berkeley.edu,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:02:01.884Z
2,https://www.youtube.com/embed/6YfdV5X642g?autoplay=0&controls=2&modestbranding=1&showinfo=0&ohide=1&disablekb=1&enablejsapi=1&wmode=transparent&origin=https://calparents.berkeley.edu,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:02:01.889Z
2,https://www.youtube.com/yts/jsbin/www-embed-player-vfl4a1sG9/www-embed-player.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:02:01.890Z
2,https://www.youtube.com/yts/jsbin/www-embed-player-vfl4a1sG9/www-embed-player.js,window.localStorage,get,{},,2020-04-23T02:02:01.890Z
2,https://www.youtube.com/yts/jsbin/www-embed-player-vfl4a1sG9/www-embed-player.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-23T02:02:01.892Z
2,https://www.youtube.com/yts/jsbin/www-embed-player-vfl4a1sG9/www-embed-player.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-23T02:02:01.895Z
2,https://www.youtube.com/embed/e-hMKIN2n3g?autoplay=0&controls=2&modestbranding=1&showinfo=0&ohide=1&disablekb=1&enablejsapi=1&wmode=transparent&origin=https://calparents.berkeley.edu,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:02:01.897Z
2,https://www.youtube.com/embed/e-hMKIN2n3g?autoplay=0&controls=2&modestbranding=1&showinfo=0&ohide=1&disablekb=1&enablejsapi=1&wmode=transparent&origin=https://calparents.berkeley.edu,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:02:01.904Z
2,https://www.youtube.com/embed/3Iz1NT9QKjI?autoplay=0&controls=2&modestbranding=1&showinfo=0&ohide=1&disablekb=1&enablejsapi=1&wmode=transparent&origin=https://calparents.berkeley.edu,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:02:01.908Z
2,https://www.youtube.com/embed/3Iz1NT9QKjI?autoplay=0&controls=2&modestbranding=1&showinfo=0&ohide=1&disablekb=1&enablejsapi=1&wmode=transparent&origin=https://calparents.berkeley.edu,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:02:01.920Z
2,https://www.youtube.com/yts/jsbin/www-embed-player-vfl4a1sG9/www-embed-player.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:02:02.501Z
2,https://www.youtube.com/yts/jsbin/www-embed-player-vfl4a1sG9/www-embed-player.js,window.localStorage,get,{},,2020-04-23T02:02:02.502Z
2,https://www.youtube.com/yts/jsbin/www-embed-player-vfl4a1sG9/www-embed-player.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-23T02:02:02.502Z
2,https://www.youtube.com/yts/jsbin/www-embed-player-vfl4a1sG9/www-embed-player.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-23T02:02:02.502Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:02:02.502Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.localStorage,get,{},,2020-04-23T02:02:02.502Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-23T02:02:02.503Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-23T02:02:02.503Z
2,https://www.youtube.com/yts/jsbin/www-embed-player-vfl4a1sG9/www-embed-player.js,window.document.referrer,get,https://calparents.berkeley.edu/,,2020-04-23T02:02:02.503Z
2,https://www.youtube.com/yts/jsbin/www-embed-player-vfl4a1sG9/www-embed-player.js,window.document.cookie,get,GPS=1,,2020-04-23T02:02:02.503Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:02:02.632Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.localStorage,get,{},,2020-04-23T02:02:02.632Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-23T02:02:02.633Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-23T02:02:02.634Z
2,https://www.youtube.com/yts/jsbin/www-embed-player-vfl4a1sG9/www-embed-player.js,window.document.referrer,get,https://calparents.berkeley.edu/,,2020-04-23T02:02:02.634Z
2,https://www.youtube.com/yts/jsbin/www-embed-player-vfl4a1sG9/www-embed-player.js,window.document.cookie,get,GPS=1,,2020-04-23T02:02:02.635Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.document.cookie,get,GPS=1,,2020-04-23T02:02:02.635Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.sessionStorage,get,{},,2020-04-23T02:02:02.635Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-23T02:02:02.635Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-23T02:02:02.635Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.localStorage,get,{},,2020-04-23T02:02:02.635Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-23T02:02:02.635Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-23T02:02:02.635Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-bandwidth""]",2020-04-23T02:02:02.636Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-bandwidth""]",2020-04-23T02:02:02.637Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-volume""]",2020-04-23T02:02:02.637Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-volume""]",2020-04-23T02:02:02.637Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-23T02:02:02.637Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-23T02:02:02.638Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-autonavstate""]",2020-04-23T02:02:02.638Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-autonavstate""]",2020-04-23T02:02:02.638Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-playback-on-reload""]",2020-04-23T02:02:02.638Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-playback-on-reload""]",2020-04-23T02:02:02.638Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-watch-later-pending""]",2020-04-23T02:02:02.639Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-watch-later-pending""]",2020-04-23T02:02:02.639Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.document.cookie,get,GPS=1,,2020-04-23T02:02:02.796Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.sessionStorage,get,{},,2020-04-23T02:02:02.797Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-23T02:02:02.797Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-23T02:02:02.797Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.localStorage,get,{},,2020-04-23T02:02:02.798Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-23T02:02:02.798Z
2,https://www.youtube.com/s/player/bfb2a3b4/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-23T02:02:02.798Z
